index,model,temperature,history_range,predict_date,prediction,actual_value,prev_actual_value
RUT,gpt-3.5-turbo,1.0,7,2022-01-25,2000.0,2004.030029296875,2033.510009765625
RUT,gpt-3.5-turbo,1.0,30,2022-01-25,2000.0,2004.030029296875,2033.510009765625
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2022-03-02,4352.11,4386.5400390625,4306.259765625
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2022-03-02,4350.0,4386.5400390625,4306.259765625
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2022-03-02,4352.11,4386.5400390625,4306.259765625
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2022-03-02,4350.0,4386.5400390625,4306.259765625
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2022-03-02,4352.11,4386.5400390625,4306.259765625
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2022-03-02,4350.0,4386.5400390625,4306.259765625
GSPC,gpt-3.5-turbo,0.0,7,2022-03-02,4356.12,4386.5400390625,4306.259765625
GSPC,gpt-3.5-turbo,0.0,30,2022-03-02,500.0,4386.5400390625,4306.259765625
GSPC,gpt-3.5-turbo,0.5,7,2022-03-02,500.0,4386.5400390625,4306.259765625
GSPC,gpt-3.5-turbo,0.5,30,2022-03-02,4359.12,4386.5400390625,4306.259765625
GSPC,gpt-3.5-turbo,1.0,7,2022-03-02,4405.19,4386.5400390625,4306.259765625
GSPC,gpt-3.5-turbo,1.0,30,2022-03-02,4320.68,4386.5400390625,4306.259765625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2022-03-02,2056.15,2058.8701171875,2008.510009765625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2022-03-02,2025.12,2058.8701171875,2008.510009765625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2022-03-02,2056.15,2058.8701171875,2008.510009765625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2022-03-02,2025.0,2058.8701171875,2008.510009765625
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2022-03-02,2056.15,2058.8701171875,2008.510009765625
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2022-03-02,2025.0,2058.8701171875,2008.510009765625
RUT,gpt-3.5-turbo,0.0,7,2022-03-02,2000.0,2058.8701171875,2008.510009765625
RUT,gpt-3.5-turbo,0.0,30,2022-03-02,2000.0,2058.8701171875,2008.510009765625
RUT,gpt-3.5-turbo,0.5,7,2022-03-02,2000.0,2058.8701171875,2008.510009765625
RUT,gpt-3.5-turbo,0.5,30,2022-03-02,2000.0,2058.8701171875,2008.510009765625
RUT,gpt-3.5-turbo,1.0,7,2022-03-02,2000.0,2058.8701171875,2008.510009765625
RUT,gpt-3.5-turbo,1.0,30,2022-03-02,2000.0,2058.8701171875,2008.510009765625
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2022-04-05,4580.12,4525.1201171875,4582.64013671875
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2022-04-05,4598.23,4525.1201171875,4582.64013671875
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2022-04-05,4578.21,4525.1201171875,4582.64013671875
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2022-04-05,4612.35,4525.1201171875,4582.64013671875
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2022-04-05,4578.21,4525.1201171875,4582.64013671875
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2022-04-05,4610.23,4525.1201171875,4582.64013671875
GSPC,gpt-3.5-turbo,0.0,7,2022-04-05,4615.73,4525.1201171875,4582.64013671875
GSPC,gpt-3.5-turbo,0.0,30,2022-04-05,4600.73,4525.1201171875,4582.64013671875
GSPC,gpt-3.5-turbo,0.5,7,2022-04-05,4619.73,4525.1201171875,4582.64013671875
GSPC,gpt-3.5-turbo,0.5,30,2022-04-05,4508.73,4525.1201171875,4582.64013671875
GSPC,gpt-3.5-turbo,1.0,7,2022-04-05,500.0,4525.1201171875,4582.64013671875
GSPC,gpt-3.5-turbo,1.0,30,2022-04-05,4567.89,4525.1201171875,4582.64013671875
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2022-04-05,2093.12,2046.0400390625,2095.43994140625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2022-04-05,2100.23,2046.0400390625,2095.43994140625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2022-04-05,2093.21,2046.0400390625,2095.43994140625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2022-04-05,2093.52,2046.0400390625,2095.43994140625
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2022-04-05,2093.21,2046.0400390625,2095.43994140625
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2022-04-05,2093.52,2046.0400390625,2095.43994140625
RUT,gpt-3.5-turbo,0.0,7,2022-04-05,2100.0,2046.0400390625,2095.43994140625
RUT,gpt-3.5-turbo,0.0,30,2022-04-05,2000.0,2046.0400390625,2095.43994140625
RUT,gpt-3.5-turbo,0.5,7,2022-04-05,2000.0,2046.0400390625,2095.43994140625
RUT,gpt-3.5-turbo,0.5,30,2022-04-05,2000.0,2046.0400390625,2095.43994140625
RUT,gpt-3.5-turbo,1.0,7,2022-04-05,2000.0,2046.0400390625,2095.43994140625
RUT,gpt-3.5-turbo,1.0,30,2022-04-05,2000.0,2046.0400390625,2095.43994140625
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2022-05-11,4002.14,3935.179931640625,4001.050048828125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2022-05-11,4132.1,3935.179931640625,4001.050048828125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2022-05-11,4010.21,3935.179931640625,4001.050048828125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2022-05-11,4100.0,3935.179931640625,4001.050048828125
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2022-05-11,4012.31,3935.179931640625,4001.050048828125
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2022-05-11,4100.0,3935.179931640625,4001.050048828125
GSPC,gpt-3.5-turbo,0.0,7,2022-05-11,4050.72,3935.179931640625,4001.050048828125
GSPC,gpt-3.5-turbo,0.0,30,2022-05-11,4050.73,3935.179931640625,4001.050048828125
GSPC,gpt-3.5-turbo,0.5,7,2022-05-11,500.0,3935.179931640625,4001.050048828125
GSPC,gpt-3.5-turbo,0.5,30,2022-05-11,4018.73,3935.179931640625,4001.050048828125
GSPC,gpt-3.5-turbo,1.0,7,2022-05-11,4076.74,3935.179931640625,4001.050048828125
GSPC,gpt-3.5-turbo,1.0,30,2022-05-11,500.0,3935.179931640625,4001.050048828125
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2022-05-11,1770.0,1718.1400146484375,1761.7900390625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2022-05-11,1850.0,1718.1400146484375,1761.7900390625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2022-05-11,1770.0,1718.1400146484375,1761.7900390625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2022-05-11,1850.23,1718.1400146484375,1761.7900390625
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2022-05-11,1770.0,1718.1400146484375,1761.7900390625
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2022-05-11,1850.23,1718.1400146484375,1761.7900390625
RUT,gpt-3.5-turbo,0.0,7,2022-05-11,2000.0,1718.1400146484375,1761.7900390625
RUT,gpt-3.5-turbo,0.0,30,2022-05-11,1925.73,1718.1400146484375,1761.7900390625
RUT,gpt-3.5-turbo,0.5,7,2022-05-11,2000.0,1718.1400146484375,1761.7900390625
RUT,gpt-3.5-turbo,0.5,30,2022-05-11,2000.0,1718.1400146484375,1761.7900390625
RUT,gpt-3.5-turbo,1.0,7,2022-05-11,1763.45,1718.1400146484375,1761.7900390625
RUT,gpt-3.5-turbo,1.0,30,2022-05-11,1898.62,1718.1400146484375,1761.7900390625
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2022-06-15,3680.0,3789.989990234375,3735.47998046875
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2022-06-15,3920.12,3789.989990234375,3735.47998046875
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2022-06-15,3680.0,3789.989990234375,3735.47998046875
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2022-06-15,3892.01,3789.989990234375,3735.47998046875
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2022-06-15,3680.0,3789.989990234375,3735.47998046875
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2022-06-15,3892.31,3789.989990234375,3735.47998046875
GSPC,gpt-3.5-turbo,0.0,7,2022-06-15,500.0,3789.989990234375,3735.47998046875
GSPC,gpt-3.5-turbo,0.0,30,2022-06-15,4050.92,3789.989990234375,3735.47998046875
GSPC,gpt-3.5-turbo,0.5,7,2022-06-15,3805.92,3789.989990234375,3735.47998046875
GSPC,gpt-3.5-turbo,0.5,30,2022-06-15,3920.14,3789.989990234375,3735.47998046875
GSPC,gpt-3.5-turbo,1.0,7,2022-06-15,3875.12,3789.989990234375,3735.47998046875
GSPC,gpt-3.5-turbo,1.0,30,2022-06-15,3948.2,3789.989990234375,3735.47998046875
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2022-06-15,1680.12,1731.1400146484375,1707.8299560546875
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2022-06-15,1812.35,1731.1400146484375,1707.8299560546875
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2022-06-15,1680.12,1731.1400146484375,1707.8299560546875
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2022-06-15,1812.34,1731.1400146484375,1707.8299560546875
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2022-06-15,1687.02,1731.1400146484375,1707.8299560546875
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2022-06-15,1812.35,1731.1400146484375,1707.8299560546875
RUT,gpt-3.5-turbo,0.0,7,2022-06-15,2000.0,1731.1400146484375,1707.8299560546875
RUT,gpt-3.5-turbo,0.0,30,2022-06-15,2000.0,1731.1400146484375,1707.8299560546875
RUT,gpt-3.5-turbo,0.5,7,2022-06-15,2000.0,1731.1400146484375,1707.8299560546875
RUT,gpt-3.5-turbo,0.5,30,2022-06-15,1859.73,1731.1400146484375,1707.8299560546875
RUT,gpt-3.5-turbo,1.0,7,2022-06-15,2000.0,1731.1400146484375,1707.8299560546875
RUT,gpt-3.5-turbo,1.0,30,2022-06-15,2000.0,1731.1400146484375,1707.8299560546875
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2022-07-22,4023.14,3961.6298828125,3998.949951171875
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2022-07-22,4012.34,3961.6298828125,3998.949951171875
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2022-07-22,4023.14,3961.6298828125,3998.949951171875
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2022-07-22,4012.34,3961.6298828125,3998.949951171875
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2022-07-22,4023.14,3961.6298828125,3998.949951171875
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2022-07-22,4012.34,3961.6298828125,3998.949951171875
GSPC,gpt-3.5-turbo,0.0,7,2022-07-22,500.0,3961.6298828125,3998.949951171875
GSPC,gpt-3.5-turbo,0.0,30,2022-07-22,500.0,3961.6298828125,3998.949951171875
GSPC,gpt-3.5-turbo,0.5,7,2022-07-22,4050.73,3961.6298828125,3998.949951171875
GSPC,gpt-3.5-turbo,0.5,30,2022-07-22,500.0,3961.6298828125,3998.949951171875
GSPC,gpt-3.5-turbo,1.0,7,2022-07-22,4037.02,3961.6298828125,3998.949951171875
GSPC,gpt-3.5-turbo,1.0,30,2022-07-22,500.0,3961.6298828125,3998.949951171875
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2022-07-22,1845.33,1806.8800048828125,1836.68994140625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2022-07-22,1845.0,1806.8800048828125,1836.68994140625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2022-07-22,1845.34,1806.8800048828125,1836.68994140625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2022-07-22,1845.34,1806.8800048828125,1836.68994140625
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2022-07-22,1845.34,1806.8800048828125,1836.68994140625
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2022-07-22,1845.34,1806.8800048828125,1836.68994140625
RUT,gpt-3.5-turbo,0.0,7,2022-07-22,1855.41,1806.8800048828125,1836.68994140625
RUT,gpt-3.5-turbo,0.0,30,2022-07-22,1845.12,1806.8800048828125,1836.68994140625
RUT,gpt-3.5-turbo,0.5,7,2022-07-22,1855.11,1806.8800048828125,1836.68994140625
RUT,gpt-3.5-turbo,0.5,30,2022-07-22,1845.12,1806.8800048828125,1836.68994140625
RUT,gpt-3.5-turbo,1.0,7,2022-07-22,1857.44,1806.8800048828125,1836.68994140625
RUT,gpt-3.5-turbo,1.0,30,2022-07-22,1840.12,1806.8800048828125,1836.68994140625
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2022-08-26,4184.13,4057.659912109375,4199.1201171875
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2022-08-26,4205.12,4057.659912109375,4199.1201171875
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2022-08-26,4184.13,4057.659912109375,4199.1201171875
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2022-08-26,4205.12,4057.659912109375,4199.1201171875
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2022-08-26,4184.13,4057.659912109375,4199.1201171875
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2022-08-26,4205.12,4057.659912109375,4199.1201171875
GSPC,gpt-3.5-turbo,0.0,7,2022-08-26,500.0,4057.659912109375,4199.1201171875
GSPC,gpt-3.5-turbo,0.0,30,2022-08-26,500.0,4057.659912109375,4199.1201171875
GSPC,gpt-3.5-turbo,0.5,7,2022-08-26,500.0,4057.659912109375,4199.1201171875
GSPC,gpt-3.5-turbo,0.5,30,2022-08-26,500.0,4057.659912109375,4199.1201171875
GSPC,gpt-3.5-turbo,1.0,7,2022-08-26,500.0,4057.659912109375,4199.1201171875
GSPC,gpt-3.5-turbo,1.0,30,2022-08-26,4302.98,4057.659912109375,4199.1201171875
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2022-08-26,1948.23,1899.8299560546875,1964.6400146484375
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2022-08-26,1952.31,1899.8299560546875,1964.6400146484375
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2022-08-26,1946.52,1899.8299560546875,1964.6400146484375
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2022-08-26,1952.34,1899.8299560546875,1964.6400146484375
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2022-08-26,1948.05,1899.8299560546875,1964.6400146484375
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2022-08-26,1952.31,1899.8299560546875,1964.6400146484375
RUT,gpt-3.5-turbo,0.0,7,2022-08-26,2000.0,1899.8299560546875,1964.6400146484375
RUT,gpt-3.5-turbo,0.0,30,2022-08-26,2000.0,1899.8299560546875,1964.6400146484375
RUT,gpt-3.5-turbo,0.5,7,2022-08-26,2000.0,1899.8299560546875,1964.6400146484375
RUT,gpt-3.5-turbo,0.5,30,2022-08-26,2000.0,1899.8299560546875,1964.6400146484375
RUT,gpt-3.5-turbo,1.0,7,2022-08-26,2000.0,1899.8299560546875,1964.6400146484375
RUT,gpt-3.5-turbo,1.0,30,2022-08-26,1980.61,1899.8299560546875,1964.6400146484375
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2022-09-30,3682.17,3585.6201171875,3640.469970703125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2022-09-30,3700.0,3585.6201171875,3640.469970703125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2022-09-30,3682.17,3585.6201171875,3640.469970703125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2022-09-30,3700.0,3585.6201171875,3640.469970703125
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2022-09-30,3682.17,3585.6201171875,3640.469970703125
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2022-09-30,3700.0,3585.6201171875,3640.469970703125
GSPC,gpt-3.5-turbo,0.0,7,2022-09-30,3685.12,3585.6201171875,3640.469970703125
GSPC,gpt-3.5-turbo,0.0,30,2022-09-30,500.0,3585.6201171875,3640.469970703125
GSPC,gpt-3.5-turbo,0.5,7,2022-09-30,3678.12,3585.6201171875,3640.469970703125
GSPC,gpt-3.5-turbo,0.5,30,2022-09-30,500.0,3585.6201171875,3640.469970703125
GSPC,gpt-3.5-turbo,1.0,7,2022-09-30,3627.12,3585.6201171875,3640.469970703125
GSPC,gpt-3.5-turbo,1.0,30,2022-09-30,3696.81,3585.6201171875,3640.469970703125
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2022-09-30,1692.34,1664.719970703125,1674.9300537109375
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2022-09-30,1700.0,1664.719970703125,1674.9300537109375
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2022-09-30,1688.73,1664.719970703125,1674.9300537109375
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2022-09-30,1700.0,1664.719970703125,1674.9300537109375
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2022-09-30,1688.73,1664.719970703125,1674.9300537109375
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2022-09-30,1710.23,1664.719970703125,1674.9300537109375
RUT,gpt-3.5-turbo,0.0,7,2022-09-30,2000.0,1664.719970703125,1674.9300537109375
RUT,gpt-3.5-turbo,0.0,30,2022-09-30,2000.0,1664.719970703125,1674.9300537109375
RUT,gpt-3.5-turbo,0.5,7,2022-09-30,1659.77,1664.719970703125,1674.9300537109375
RUT,gpt-3.5-turbo,0.5,30,2022-09-30,2000.0,1664.719970703125,1674.9300537109375
RUT,gpt-3.5-turbo,1.0,7,2022-09-30,2000.0,1664.719970703125,1674.9300537109375
RUT,gpt-3.5-turbo,1.0,30,2022-09-30,2000.0,1664.719970703125,1674.9300537109375
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2022-11-04,3790.25,3770.550048828125,3719.889892578125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2022-11-04,3875.21,3770.550048828125,3719.889892578125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2022-11-04,3790.25,3770.550048828125,3719.889892578125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2022-11-04,3823.45,3770.550048828125,3719.889892578125
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2022-11-04,3791.25,3770.550048828125,3719.889892578125
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2022-11-04,3823.45,3770.550048828125,3719.889892578125
GSPC,gpt-3.5-turbo,0.0,7,2022-11-04,3805.5,3770.550048828125,3719.889892578125
GSPC,gpt-3.5-turbo,0.0,30,2022-11-04,500.0,3770.550048828125,3719.889892578125
GSPC,gpt-3.5-turbo,0.5,7,2022-11-04,500.0,3770.550048828125,3719.889892578125
GSPC,gpt-3.5-turbo,0.5,30,2022-11-04,500.0,3770.550048828125,3719.889892578125
GSPC,gpt-3.5-turbo,1.0,7,2022-11-04,3805.24,3770.550048828125,3719.889892578125
GSPC,gpt-3.5-turbo,1.0,30,2022-11-04,3846.72,3770.550048828125,3719.889892578125
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2022-11-04,1782.17,1799.8699951171875,1779.72998046875
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2022-11-04,1800.0,1799.8699951171875,1779.72998046875
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2022-11-04,1782.17,1799.8699951171875,1779.72998046875
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2022-11-04,1800.0,1799.8699951171875,1779.72998046875
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2022-11-04,1782.17,1799.8699951171875,1779.72998046875
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2022-11-04,1812.35,1799.8699951171875,1779.72998046875
RUT,gpt-3.5-turbo,0.0,7,2022-11-04,1856.45,1799.8699951171875,1779.72998046875
RUT,gpt-3.5-turbo,0.0,30,2022-11-04,2000.0,1799.8699951171875,1779.72998046875
RUT,gpt-3.5-turbo,0.5,7,2022-11-04,1847.45,1799.8699951171875,1779.72998046875
RUT,gpt-3.5-turbo,0.5,30,2022-11-04,2000.0,1799.8699951171875,1779.72998046875
RUT,gpt-3.5-turbo,1.0,7,2022-11-04,1841.25,1799.8699951171875,1779.72998046875
RUT,gpt-3.5-turbo,1.0,30,2022-11-04,1815.72,1799.8699951171875,1779.72998046875
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2022-12-09,3955.69,3934.3798828125,3963.510009765625
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2022-12-09,4012.35,3934.3798828125,3963.510009765625
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2022-12-09,3955.69,3934.3798828125,3963.510009765625
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2022-12-09,4010.25,3934.3798828125,3963.510009765625
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2022-12-09,3955.69,3934.3798828125,3963.510009765625
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2022-12-09,4012.35,3934.3798828125,3963.510009765625
GSPC,gpt-3.5-turbo,0.0,7,2022-12-09,500.0,3934.3798828125,3963.510009765625
GSPC,gpt-3.5-turbo,0.0,30,2022-12-09,4015.73,3934.3798828125,3963.510009765625
GSPC,gpt-3.5-turbo,0.5,7,2022-12-09,3941.26,3934.3798828125,3963.510009765625
GSPC,gpt-3.5-turbo,0.5,30,2022-12-09,500.0,3934.3798828125,3963.510009765625
GSPC,gpt-3.5-turbo,1.0,7,2022-12-09,500.0,3934.3798828125,3963.510009765625
GSPC,gpt-3.5-turbo,1.0,30,2022-12-09,4050.78,3934.3798828125,3963.510009765625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2022-12-09,1815.37,1796.6600341796875,1818.2900390625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2022-12-09,1825.34,1796.6600341796875,1818.2900390625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2022-12-09,1815.37,1796.6600341796875,1818.2900390625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2022-12-09,1862.35,1796.6600341796875,1818.2900390625
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2022-12-09,1815.33,1796.6600341796875,1818.2900390625
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2022-12-09,1825.34,1796.6600341796875,1818.2900390625
RUT,gpt-3.5-turbo,0.0,7,2022-12-09,2000.0,1796.6600341796875,1818.2900390625
RUT,gpt-3.5-turbo,0.0,30,2022-12-09,2000.0,1796.6600341796875,1818.2900390625
RUT,gpt-3.5-turbo,0.5,7,2022-12-09,2000.0,1796.6600341796875,1818.2900390625
RUT,gpt-3.5-turbo,0.5,30,2022-12-09,2000.0,1796.6600341796875,1818.2900390625
RUT,gpt-3.5-turbo,1.0,7,2022-12-09,1869.7,1796.6600341796875,1818.2900390625
RUT,gpt-3.5-turbo,1.0,30,2022-12-09,1875.62,1796.6600341796875,1818.2900390625
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2023-01-18,4005.12,3928.860107421875,3990.969970703125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2023-01-18,4005.23,3928.860107421875,3990.969970703125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2023-01-18,4005.12,3928.860107421875,3990.969970703125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2023-01-18,4005.23,3928.860107421875,3990.969970703125
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2023-01-18,4005.1,3928.860107421875,3990.969970703125
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2023-01-18,4005.23,3928.860107421875,3990.969970703125
GSPC,gpt-3.5-turbo,0.0,7,2023-01-18,4025.63,3928.860107421875,3990.969970703125
GSPC,gpt-3.5-turbo,0.0,30,2023-01-18,500.0,3928.860107421875,3990.969970703125
GSPC,gpt-3.5-turbo,0.5,7,2023-01-18,4010.82,3928.860107421875,3990.969970703125
GSPC,gpt-3.5-turbo,0.5,30,2023-01-18,500.0,3928.860107421875,3990.969970703125
GSPC,gpt-3.5-turbo,1.0,7,2023-01-18,4025.64,3928.860107421875,3990.969970703125
GSPC,gpt-3.5-turbo,1.0,30,2023-01-18,3977.74,3928.860107421875,3990.969970703125
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2023-01-18,1890.12,1854.3599853515625,1884.2900390625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2023-01-18,1890.12,1854.3599853515625,1884.2900390625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2023-01-18,1890.12,1854.3599853515625,1884.2900390625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2023-01-18,1891.23,1854.3599853515625,1884.2900390625
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2023-01-18,1890.12,1854.3599853515625,1884.2900390625
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2023-01-18,1890.12,1854.3599853515625,1884.2900390625
RUT,gpt-3.5-turbo,0.0,7,2023-01-18,1905.74,1854.3599853515625,1884.2900390625
RUT,gpt-3.5-turbo,0.0,30,2023-01-18,1850.12,1854.3599853515625,1884.2900390625
RUT,gpt-3.5-turbo,0.5,7,2023-01-18,1905.74,1854.3599853515625,1884.2900390625
RUT,gpt-3.5-turbo,0.5,30,2023-01-18,1851.74,1854.3599853515625,1884.2900390625
RUT,gpt-3.5-turbo,1.0,7,2023-01-18,1905.75,1854.3599853515625,1884.2900390625
RUT,gpt-3.5-turbo,1.0,30,2023-01-18,1823.65,1854.3599853515625,1884.2900390625
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2023-02-22,4050.23,3991.050048828125,3997.340087890625
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2023-02-22,4100.0,3991.050048828125,3997.340087890625
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2023-02-22,4055.23,3991.050048828125,3997.340087890625
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2023-02-22,4085.12,3991.050048828125,3997.340087890625
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2023-02-22,4050.23,3991.050048828125,3997.340087890625
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2023-02-22,4100.0,3991.050048828125,3997.340087890625
GSPC,gpt-3.5-turbo,0.0,7,2023-02-22,4155.73,3991.050048828125,3997.340087890625
